-0.0,-0.0
0.0006700188181949999,665.663577413602
0.0026090450044875986,2542.553681437297
0.004833516496991262,4730.724076161179
0.0070557347434727505,6923.892409015943
0.009277438707706741,9118.633565891007
0.011500529274957046,11310.080876856475
0.013728979993451108,13493.178986031831
0.015969214685834968,15655.84126008743
0.01821986452953751,17801.68537974551
0.02047816267685348,19931.288188291208
0.022741616250671063,22048.4880111057
0.025006544891116117,24157.41941946886
0.027274822083084044,26260.009625715356
0.029548580546873635,28345.153033925137
0.03182898416895413,30414.598686805257
0.03411986044736815,32440.996650537567
0.03641086202227803,34463.031392147626
0.038713470956326705,36455.6210132754
0.041028283829973776,38397.563251108644
0.043352916509444256,40339.77200883022
0.04568400730660288,42243.69789434643
0.048013400259146716,44083.063620043424
0.05036809574359866,45956.46214943683
0.05271278902113525,48075.452113288615
0.055098987433112215,49534.46813226821
0.05755826509444382,50833.43088922025
0.0600560663913468,52617.124734252924
0.06267417405414914,54351.10224758939
0.06529620429951996,55361.12354221001
0.06792872517998844,55915.40989996481
0.0707025568248263,56873.62542510013
0.07338913671293705,58583.75024403606
0.07627514876846828,59821.066658266885
0.07898923212303942,60806.186888569675
0.08190279026937669,61265.98966305791
0.08480482057363524,63230.302575906935
0.08738022604772577,65132.84555488066
0.09026895040356632,64484.447938608886
0.09286262858171757,64594.08097696599
0.09586865519264741,66322.81848991211
0.09864963149611225,68190.05574162712
0.10129294866276374,69419.81080844386
0.10393651960751447,70131.79113536634
0.10640617507856077,71149.10008103562
0.1088502224980086,72557.90243385763
0.11138107932555931,72870.18138168247
0.11421186083672727,74341.31855266336
0.11691421353224858,74902.53805887909
0.11961169244738622,76147.52743800773
0.12174701625672017,77639.15109496379
0.12404920173281557,79135.15619325887
0.12664699381207944,80484.70688065077
0.1294806838367376,79987.99998956607
